x,y
-1.023293938591179675e+00,1.458401924903903524e+00
-9.983860600167424604e-01,1.676786382177046120e+00
-9.647496928541249295e-01,1.717176230996847019e+00
-9.358432264418009572e-01,1.918365182514701450e+00
-8.969408925710593561e-01,1.955004545301198604e+00
-8.623747905480199094e-01,2.168643774624381848e+00
-8.185026683242785372e-01,2.206250878423452022e+00
-7.804027539066726860e-01,2.412932917369263741e+00
-7.310828521775409872e-01,2.461130182764359908e+00
-6.880227348794856201e-01,2.667706942877599019e+00
-6.319736571157698046e-01,2.712052573157207824e+00
-5.845818103355824302e-01,2.910631088167428437e+00
-5.226354525767944459e-01,2.948496194928884151e+00
-4.711297085649522320e-01,3.157661584764719365e+00
-4.021516960425610132e-01,3.180643207366976810e+00
-3.445488303106849504e-01,3.405274129233189839e+00
-2.665575366660271062e-01,3.410545032045670943e+00
-2.032026167907451941e-01,3.648669968651874207e+00
-1.164869597378489080e-01,3.662933066593748954e+00
-4.636749169212114191e-02,3.902728534064122456e+00
5.027505700758863605e-02,3.903486684071165946e+00
1.286977621610595202e-01,4.145832221529313522e+00
2.341746255606069471e-01,4.150469518027135152e+00
3.185342852023426152e-01,4.375398101444755383e+00
4.339713407291753700e-01,4.388940664380788448e+00
5.256794987554147536e-01,4.621997911908796830e+00
6.505487190721865876e-01,4.636766116640397506e+00
7.495478602579668248e-01,4.879973422097307889e+00
8.827390400550135796e-01,4.889600675127335982e+00
9.885945681349000980e-01,5.129377443769147504e+00
1.128967578418240469e+00,5.137045917872871570e+00
1.240116394226946417e+00,5.377218188877615823e+00
1.387931828103903253e+00,5.383440279641321879e+00
1.505315369878533094e+00,5.619667744955846089e+00
1.662234899640082419e+00,5.632105680555104854e+00
1.784891425381247565e+00,5.865798688254185933e+00
1.949669957950215471e+00,5.885395448229142623e+00
2.080482152369101723e+00,6.126460085915667264e+00
2.245158371178300971e+00,6.135321197871650867e+00
2.375912517903475241e+00,6.375266290030308092e+00
2.532863782515028195e+00,6.388259604679686454e+00
2.654064781605587342e+00,6.580024593536341726e+00
2.796550443708805567e+00,6.601684559775249816e+00
2.895951036449549321e+00,6.757485264007533132e+00
2.992964321207578493e+00,6.783060880750417354e+00
3.054183825862435420e+00,6.899444590615373407e+00
